kind	rin	publication_id	ordinal	citation_ordinal	changes	authority_text
ADDED	2040-AA13	199604	3	1	(no row) -> rin='2040-AA13'; publication_id='199604'; ordinal=3; authority_text='33 USC 1317/CWA 307'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1317'; act_key='clean water act'; act_section='307'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1317/CWA 307
ADDED	2040-AA13	199604	4	1	(no row) -> rin='2040-AA13'; publication_id='199604'; ordinal=4; authority_text='33 USC 1361/CWA 501'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1361'; act_key='clean water act'; act_section='501'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1361/CWA 501
ADDED	2040-AA13	199610	0	1	(no row) -> rin='2040-AA13'; publication_id='199610'; ordinal=0; authority_text='33 USC 1311/CWA 301'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1311'; act_key='clean water act'; act_section='301'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1311/CWA 301
ADDED	2040-AA13	199610	1	1	(no row) -> rin='2040-AA13'; publication_id='199610'; ordinal=1; authority_text='33 USC 1314/CWA 304'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1314'; act_key='clean water act'; act_section='304'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1314/CWA 304
ADDED	2040-AA13	199610	2	1	(no row) -> rin='2040-AA13'; publication_id='199610'; ordinal=2; authority_text='33 USC 1316/CWA 306'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1316'; act_key='clean water act'; act_section='306'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1316/CWA 306
ADDED	2040-AA13	199610	3	1	(no row) -> rin='2040-AA13'; publication_id='199610'; ordinal=3; authority_text='33 USC 1317/CWA 307'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1317'; act_key='clean water act'; act_section='307'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1317/CWA 307
ADDED	2040-AA13	199610	4	1	(no row) -> rin='2040-AA13'; publication_id='199610'; ordinal=4; authority_text='33 USC 1361/CWA 501'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1361'; act_key='clean water act'; act_section='501'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1361/CWA 501
ADDED	2040-AA13	199704	0	1	(no row) -> rin='2040-AA13'; publication_id='199704'; ordinal=0; authority_text='33 USC 1311/CWA 301'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1311'; act_key='clean water act'; act_section='301'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1311/CWA 301
ADDED	2040-AA13	199704	1	1	(no row) -> rin='2040-AA13'; publication_id='199704'; ordinal=1; authority_text='33 USC 1314/CWA 304'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1314'; act_key='clean water act'; act_section='304'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1314/CWA 304
ADDED	2040-AA13	199704	2	1	(no row) -> rin='2040-AA13'; publication_id='199704'; ordinal=2; authority_text='33 USC 1316/CWA 306'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1316'; act_key='clean water act'; act_section='306'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1316/CWA 306
