kind	rin	publication_id	ordinal	citation_ordinal	changes	authority_text
CHANGED	0560-AH75	200904	0	1	usc_section_end: None -> '7956'; usc_section_span_rule: None -> 'stated'	7 USC 7911 to 7918, 7951 to 7956
CHANGED	0578-AA65	201810	0	1	usc_section_end: None -> '3812'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 to 3812 and 3812A
CHANGED	0578-AA65	201904	0	1	usc_section_end: None -> '3812'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 to 3812 and 3812A
CHANGED	0578-AA65	201910	0	1	usc_section_end: None -> '3812'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 to 3812 and 3812A
CHANGED	0578-AA65	202004	0	1	usc_section_end: None -> '3812'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 to 3812 and 3812A
CHANGED	0578-AA65	202010	0	1	usc_section_end: None -> '3812'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 to 3812 and 3812A
CHANGED	0578-AA73	202404	0	6	usc_section_end: None -> '3824'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 and 12, 3812a, 3813 and 3814, and 3821 to 3824
CHANGED	0578-AA73	202410	0	6	usc_section_end: None -> '3824'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 and 12, 3812a, 3813 and 3814, and 3821 to 3824
CHANGED	0578-AA73	202504	0	6	usc_section_end: None -> '3824'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 and 12, 3812a, 3813 and 3814, and 3821 to 3824
CHANGED	0578-AA73	202510	0	6	usc_section_end: None -> '3824'; usc_section_span_rule: None -> 'stated'	16 U.S.C. 3801, 3811 and 12, 3812a, 3813 and 3814, and 3821 to 3824
CHANGED	0579-AB10	200110	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 111 to 114a-1
CHANGED	0579-AB10	200204	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 111 to 114a-1
CHANGED	0579-AB13	200010	0	3	usc_section_end: None -> '117'; usc_section_span_rule: None -> 'stated'	21 USC 111 to 113, 114a, 114a-1, 115 to 117, 120 to 126, 134b, and 134f
