kind	rin	publication_id	ordinal	citation_ordinal	changes	authority_text
CHANGED	0694-AE32	200804	0	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401
CHANGED	0694-AE32	200810	12	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401
CHANGED	0694-AE37	200810	3	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AE47	200910	2	1	eo_compilation_page: None -> '228'	EO 13206, 61 FR 58767, 3 CFR, 1996 Comp. 228
CHANGED	0694-AE49	200904	10	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AE58	200910	3	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC app 2401
CHANGED	0694-AE58	201004	4	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC app 2401
CHANGED	0694-AE58	201010	4	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC 2401
CHANGED	0694-AE62	200910	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 USC app 2401 et seq
CHANGED	0694-AE62	201004	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 USC app 2401 et seq
CHANGED	0694-AE66	200910	2	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AE66	201004	2	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AE66	201010	2	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 740'	50 USC 2401 et seq
CHANGED	0694-AE68	200910	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC app 2401 et seq
CHANGED	0694-AE68	201004	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC app 2401 et seq
CHANGED	0694-AE68	201010	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401 et seq
CHANGED	0694-AE68	201104	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401 et seq
CHANGED	0694-AE69	200910	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 766' -> '15 CFR 734'	50 USC app 2401 et seq
CHANGED	0694-AE69	201004	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 766' -> '15 CFR 734'	50 USC app 2401 et seq
CHANGED	0694-AE69	201010	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 766' -> '15 CFR 734'	50 USC 2401 et seq
CHANGED	0694-AE72	200910	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AE73	201004	4	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 750'	50 USC app 2401 et seq
CHANGED	0694-AE73	201010	4	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 750'	50 USC 2401 et seq
CHANGED	0694-AE76	201004	5	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 742' -> '15 CFR 734'	22 USC 6004
CHANGED	0694-AE90	201010	12	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC 2401
CHANGED	0694-AE90	201104	12	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC 2401
CHANGED	0694-AE90	201110	12	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC 2401
CHANGED	0694-AE91	201010	11	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC 2401
CHANGED	0694-AE93	201010	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401 et seq
CHANGED	0694-AE96	201010	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 738'	50 USC 2401
CHANGED	0694-AE96	201104	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 732'	50 USC 2401
CHANGED	0694-AE96	201110	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 732'	50 USC 2401
CHANGED	0694-AF00	201010	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 756' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AF03	201110	2	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 732'	50 USC 2401 et seq
CHANGED	0694-AF15	201104	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC 2401
CHANGED	0694-AF15	201110	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC 2401
CHANGED	0694-AF17	201104	0	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AF17	201110	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC 2401 et seq
CHANGED	0694-AF17	201210	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC 2401 et seq
CHANGED	0694-AF34	201110	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC 2401 et seq
CHANGED	0694-AF39	201304	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 740'	50 USC 2401 et seq
CHANGED	0694-AF39	201304	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AF39	201310	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 740'	50 USC 2401 et seq
CHANGED	0694-AF39	201310	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AF39	201404	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 740'	50 USC 2401 et seq
CHANGED	0694-AF39	201404	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AF47	201810	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	201904	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	201910	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	202004	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	202010	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	202104	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	202110	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	202204	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF47	202210	16	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 736'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF50	201210	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC 2401
CHANGED	0694-AF59	201210	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401 et seq
CHANGED	0694-AF59	201304	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401 et seq
CHANGED	0694-AF59	201310	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 USC 2401 et seq
CHANGED	0694-AF63	201210	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC 2401 et seq
CHANGED	0694-AF63	201304	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC 2401 et seq
CHANGED	0694-AF65	201210	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC 2401 et seq
CHANGED	0694-AF65	201304	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC 2401 et seq
CHANGED	0694-AF65	201310	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC 2401 et seq
CHANGED	0694-AF70	201210	5	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 756' -> '15 CFR 744'	50 USC app 2401 et seq
CHANGED	0694-AF70	201304	5	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 756' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AF70	201310	5	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 756' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AF70	201404	5	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 756' -> '15 CFR 740'	50 USC app 2401 et seq
CHANGED	0694-AF75	201210	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC app 2401 et seq
CHANGED	0694-AF75	201304	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC app 2401 et seq
CHANGED	0694-AF75	201310	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC app 2401 et seq
CHANGED	0694-AF75	201404	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC app 2401 et seq
CHANGED	0694-AF75	201410	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 USC app 2401 et seq
CHANGED	0694-AF75	201504	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 U.S.C. app 2401 et seq
CHANGED	0694-AF75	201510	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF75	201604	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AF78	201210	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 756' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AF83	201304	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 738'	50 USC app 2401 et seq
CHANGED	0694-AF83	201310	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 738'	50 USC app 2401 et seq
CHANGED	0694-AF97	201404	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 766' -> '15 CFR 732'	50 USC app 2401 et seq
CHANGED	0694-AG00	201404	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AG00	201410	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AG00	201504	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq
CHANGED	0694-AG00	201510	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201604	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201610	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201704	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201710	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201804	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201810	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201904	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	201910	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202004	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202010	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202104	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202110	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202204	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202210	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202304	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202310	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202404	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG00	202410	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG01	201404	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AG11	201404	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 736'	50 USC app 2401 et seq
CHANGED	0694-AG11	201410	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 736'	50 USC app 2401 et seq
CHANGED	0694-AG11	201504	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 736'	50 U.S.C. app 2401 et seq
CHANGED	0694-AG13	201410	0	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 762' -> '15 CFR 730'	50 USC app 2401
CHANGED	0694-AG24	201410	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 742' -> '15 CFR 740'	22 USC 6004
CHANGED	0694-AG24	201504	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 742' -> '15 CFR 740'	22 U.S.C. 6004
CHANGED	0694-AG26	201410	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 USC app 2401 et seq
CHANGED	0694-AG30	201504	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG30	201510	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG30	201604	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG30	201610	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG30	201704	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG30	201710	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG32	201510	2	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG32	201604	2	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG32	201610	2	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 734'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG44	201504	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 738'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG44	201510	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 738'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG44	201604	13	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 738'	50 U.S.C. app. 2401 et seq.
CHANGED	0694-AG71	201510	15	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 743' -> '15 CFR 730'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG73	201604	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG73	201610	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG85	201604	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 734'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG85	201610	14	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'; cfr_note_part: '15 CFR 770' -> '15 CFR 734'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG92	201604	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app 2401 et seq.
CHANGED	0694-AG92	201610	1	0	authority_in_own_cfr_note: 'near-miss' -> 'absent'	50 U.S.C. app 2401 et seq.
CHANGED	0910-AB94	199910	8	2	eo_compilation_page: None -> '0531'	EO 11524, 3 CFR 1971 Comp. 0531-533 as amended by EO 11991
CHANGED	0910-AB94	200004	8	2	eo_compilation_page: None -> '0531'	EO 11524, 3 CFR 1971 Comp. 0531-533 as amended by EO 11991
CHANGED	0910-AB94	200010	17	2	eo_compilation_page: None -> '0531'	EO 11524, 3 CFR 1971 Comp. 0531-533 as amended by EO 11991
REMOVED	1115-AE31	199610	15	24	rin='1115-AE31'; publication_id='199610'; ordinal=15; authority_text='8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.'; authority_type='usc'; parse_status='partial'; usc_title=31; usc_section='166'; usc_title_is_possible=True; usc_section_verdict='absent'; usc_section_magnitude_is_plausible=True; authority_in_own_cfr_note='absent'; cfr_note_part='8 CFR 101'; authority_source='additional-info:additional-legal-authority' -> (no row)	8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.
ADDED	1115-AE31	199610	15	21	(no row) -> rin='1115-AE31'; publication_id='199610'; ordinal=15; authority_text='8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.'; authority_type='eo_compilation'; parse_status='partial'; eo_compilation_start='1982'; eo_compilation_page='166'; authority_source='additional-info:additional-legal-authority'	8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.
REMOVED	1115-AE31	199704	15	24	rin='1115-AE31'; publication_id='199704'; ordinal=15; authority_text='8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.'; authority_type='usc'; parse_status='partial'; usc_title=31; usc_section='166'; usc_title_is_possible=True; usc_section_verdict='absent'; usc_section_magnitude_is_plausible=True; authority_in_own_cfr_note='absent'; cfr_note_part='8 CFR 101'; authority_source='additional-info:additional-legal-authority' -> (no row)	8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.
ADDED	1115-AE31	199704	15	21	(no row) -> rin='1115-AE31'; publication_id='199704'; ordinal=15; authority_text='8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.'; authority_type='eo_compilation'; parse_status='partial'; eo_compilation_start='1982'; eo_compilation_page='166'; authority_source='additional-info:additional-legal-authority'	8 USC 1201; 8 USC 1221; 8 USC 1225; 8 USC 1226; 8 USC 1227; 8 USC 1228; 8 USC 1252 note; 8 USC 1252b; 8 USC 1254; 8 USC 1254a note; 8 USC 1255; 8 USC 1255 note; 8 USC 1259; 8 USC 1281; 8 USC 1282; 8 USC 1304; 1356; 8 USC 1443; 8 USC 1447; 8 USC 1448; 31 USC 9701; EO 12356; 47 FR 14874; 47 FR 15557; 3 CFR; 1982 Comp., 166; 8 CFR part 2.
